time,funding_rate,mark_price
1756972800000,4.385e-05,110417.3
1757001600000,7.941e-05,109464.1
1757030400001,7.532e-05,110679.5
1757059200006,0.0001,112906.33317391
1757088000000,7.872e-05,110672.1
1757116800000,1.297e-05,110614.9
1757145600005,5.66e-05,110779.9
1757174400000,5.11e-05,110324.2
1757203200000,1.97e-05,110135.3
1757232000000,3.611e-05,110710.8
1757260800000,6.969e-05,111280.66566667
1757289600007,9.404e-05,111079.2797029
1757318400000,6.682e-05,111236.4
1757347200000,7.311e-05,112574.15101812
1757376000000,3.799e-05,112015.09961957
1757404800000,0.0001,112952.16761594
1757433600000,0.0001,110830.1
1757462400000,5.805e-05,111500.0
1757491200002,5.026e-05,112503.82111957
1757520000000,0.0001,113795.6
1757548800000,5.843e-05,113899.89001087
1757577600000,4.283e-05,114040.0
1757606400001,3.326e-05,114133.27146739
1757635200002,6.137e-05,115426.9
1757664000001,3.768e-05,115049.0
1757692800005,6.891e-05,115064.8
1757721600005,-1.554e-05,115978.4
1757750400002,2.251e-05,115719.33161349
1757779200000,3.137e-05,115721.3
1757808000006,8.182e-05,115865.61246739
1757836800000,4.78e-05,115747.96161957
1757865600001,3.115e-05,115191.27874724
1757894400006,6.207e-05,115227.83664493
1757923200002,8.259e-05,115769.6
1757952000001,8.189e-05,114805.44046377
1757980800001,9.97e-06,115300.6
1758009600000,6.991e-05,115799.4
1758038400000,6.472e-05,115878.0
1758067200001,6.972e-05,116747.3
1758096000000,8.441e-05,117120.5
1758124800003,6.303e-05,115825.1
1758153600006,4.941e-05,116402.5
1758182400002,8.928e-05,117042.70206159
1758211200000,4.208e-05,117530.2
1758240000000,-2.31e-06,117017.51732609
1758268800005,2.109e-05,116850.1
1758297600000,5.264e-05,115827.0
1758326400000,3.757e-05,115569.76332609
1758355200000,-2.7e-07,115909.9
1758384000002,-1.006e-05,115928.4
1758412800000,-5.322e-05,115625.0
1758441600000,2.563e-05,115773.32392029
1758470400000,3.742e-05,115473.52326812
1758499200005,6.665e-05,115183.9
1758528000003,1.743e-05,112454.24433333
1758556800000,4.838e-05,112768.7
1758585600000,7.062e-05,112604.7
1758614400001,7.083e-05,113048.1
1758643200000,7.478e-05,112829.13869565
1758672000003,5.794e-05,111947.1
1758700800001,6.267e-05,112544.7
1758729600002,4.886e-05,113300.0
1758758400000,-2.2e-06,113254.73047826
1758787200001,1.73e-05,111712.21934783
1758816000000,9.56e-05,111546.0067971
1758844800000,3.143e-05,108944.80184783
1758873600000,4.36e-05,109257.3
1758902400008,7.716e-05,108983.16757971
1758931200000,-1e-07,109588.74702899
1758960000010,3.425e-05,109354.9
1758988800003,7.821e-05,109348.37457246
1759017600000,3.314e-05,109577.33157971
1759046400000,4.976e-05,109468.5
1759075200000,5.261e-05,109989.9
1759104000000,2.312e-05,112119.6
1759132800002,1.304e-05,111814.8
1759161600001,3.2e-07,113753.37049275
1759190400002,2.353e-05,114261.5775
1759219200005,5.893e-05,113662.3
1759248000000,2.584e-05,113055.5
1759276800000,3.355e-05,113988.7
1759305600000,3.457e-05,114488.84474513
1759334400000,0.0001,117367.03486232
1759363200000,7.784e-05,118553.6
1759392000013,0.0001,118444.2
1759420800000,9.543e-05,119876.19732609
1759449600006,9.926e-05,120481.3
1759478400006,0.0001,119620.0
1759507200000,0.0001,122240.9233958
1759536000001,0.0001,122182.6
1759564800000,0.0001,122274.3698051
1759593600000,8.312e-05,121740.07963043
1759622400000,8.648e-05,122343.2
1759651200003,0.0001,124692.5
1759680000009,9.566e-05,122753.0
1759708800004,7.672e-05,123426.7
1759737600002,9.708e-05,123342.94168841
1759766400004,5.831e-05,124946.2
1759795200000,0.0001,124619.4849058
1759824000003,8.608e-05,123629.13742754
1759852800000,6.194e-05,121822.13839855
1759881600000,2.542e-05,121286.5
1759910400006,0.0001,121555.76018116
1759939200002,5.396e-05,122140.58355072
1759968000001,1.344e-05,123237.94232609
1759996800000,5.35e-05,121847.8
1760025600000,1.455e-05,121084.88746377
1760054400005,7.85e-06,121582.7910045
1760083200002,3.879e-05,120878.7
1760112000014,1.013e-05,118962.1
1760140800000,0.0001,112716.8
1760169600003,0.0001,110331.91623913
1760198400000,4.67e-06,111744.4
1760227200004,-3.055e-05,110579.1
1760256000002,2.865e-05,111468.10053623
1760284800000,-0.00010915,113123.87871739
1760313600003,-3.942e-05,114894.4
1760342400002,2.519e-05,115341.8
1760371200003,-2.305e-05,114260.8
1760400000000,-4.041e-05,115112.0
1760428800000,7.12e-06,111677.04921014
1760457600000,-4.498e-05,112817.34618841
1760486400006,-5.425e-05,112984.75726812
1760515200002,3.973e-05,112526.11848551
1760544000000,2.25e-06,110757.4
1760572800000,-2.741e-05,110701.13593478
1760601600003,-2.23e-05,110526.82160145
1760630400002,-3.004e-05,108493.60663043
1760659200001,-2.85e-06,108132.22237681
1760688000005,-6.34e-06,105578.3
1760716800003,-2.91e-06,106764.91873188
1760745600000,-4.819e-05,106378.67421014
1760774400002,-6.376e-05,106642.86139855
1760803200001,-3.681e-05,106896.91817391
1760832000001,-1.411e-05,107117.5
1760860800001,1.512e-05,106733.3
1760889600001,2.787e-05,108434.7964058
1760918400004,-2.197e-05,108590.7
1760947200001,-6.65e-06,111144.51395652
1760976000000,-1.8e-07,111079.2
1761004800009,-5.567e-05,110469.9
1761033600000,2.222e-05,108040.11896377
1761062400000,-2.506e-05,113355.3
1761091200004,-4.212e-05,108256.95482609
1761120000000,2.445e-05,108285.03557721
1761148800000,5.702e-05,108375.0050942
1761177600000,8.911e-05,107532.0
1761206400001,2.673e-05,109229.9408913
1761235200004,3.933e-05,109849.0
1761264000000,3.391e-05,110032.13344928
1761292800000,1.783e-05,111014.12165942
1761321600009,3.224e-05,110009.8
1761350400000,5.02e-05,110965.34494203
1761379200001,1.484e-05,111445.4
1761408000001,5.57e-05,111341.17806667
1761436800001,1.903e-05,111593.3293913
1761465600001,5.35e-06,111672.9
1761494400000,6.904e-05,113651.89706522
1761523200000,0.0001,114505.72468116
1761552000005,0.0001,115522.4
1761580800000,7.304e-05,114914.5
1761609600000,6.059e-05,114064.1
1761638400000,7.806e-05,114132.8762971
