model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-05-29,00:00-08:00,14,14,14,0,11.523421,7.660812,0.285714,2.0,64.285714,-0.142857,-0.285714,-0.971994,-0.971994,0.686279,0.285714,0.285714,0.285714,0.714286,1.0,3.2,4.25,7.75,0,14
turtle_soup,2025-05-29,08:30-12:00,12,12,12,0,8.326149,7.748822,0.666667,2.0,60.0,1.0,0.916667,0.342145,0.342145,0.574521,0.666667,0.833333,0.666667,0.333333,1.0,5.0,1.9,2.375,1,12
turtle_soup,2025-05-29,14:00-15:45,1,1,1,0,0.40575,0.40575,0.0,2.0,60.0,-1.0,-1.0,-1.308239,-1.308239,0.308239,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-05-30,00:00-08:00,16,16,16,0,5.690403,2.268127,0.3125,2.0,61.25,-0.0625,-0.125,-0.683782,-0.683782,0.558782,0.3125,0.375,0.3125,0.6875,1.0,4.909091,2.166667,3.8,1,16
turtle_soup,2025-05-30,08:30-12:00,13,13,13,0,4.323893,2.922278,0.307692,2.0,60.0,-0.076923,0.115385,-0.273393,-0.273393,0.388777,0.307692,0.538462,0.307692,0.692308,1.0,3.555556,1.428571,1.75,1,13
turtle_soup,2025-05-30,14:00-15:45,4,4,4,0,1.107982,0.850443,0.0,2.0,60.0,-1.0,-0.625,-1.188507,-1.188507,0.563506,0.0,0.25,0.0,1.0,1.0,5.75,1.0,,1,4
turtle_soup,2025-05-31,00:00-08:00,21,21,21,0,9.164086,7.437069,0.380952,2.0,61.904762,0.142857,0.309524,-0.74837,-0.74837,1.057894,0.380952,0.619048,0.380952,0.619048,1.0,4.692308,2.153846,1.75,3,21
turtle_soup,2025-05-31,14:00-15:45,3,3,3,0,2.846813,3.147568,0.333333,2.0,60.0,0.0,0.333333,-0.342493,-0.342493,0.675826,0.333333,0.666667,0.333333,0.666667,1.0,11.0,2.5,8.0,1,3
turtle_soup,2025-06-01,00:00-08:00,21,21,21,0,8.485428,6.666548,0.190476,2.0,60.0,-0.428571,-0.166667,-1.047775,-1.047775,0.881108,0.190476,0.428571,0.190476,0.809524,1.0,4.0,2.777778,3.5,1,21
turtle_soup,2025-06-01,08:30-12:00,6,6,6,0,5.554054,4.574313,0.5,2.0,60.0,0.5,0.25,-0.378844,-0.378844,0.628844,0.5,0.5,0.5,0.5,1.0,1.333333,2.333333,5.333333,0,6
turtle_soup,2025-06-01,14:00-15:45,4,4,4,0,1.878913,1.505128,0.0,2.0,60.0,-1.0,0.125,-0.212756,-0.212756,0.337756,0.0,0.75,0.0,1.0,1.0,10.5,5.666667,,2,4
turtle_soup,2025-06-02,00:00-08:00,16,16,16,0,5.214329,4.275119,0.625,2.0,60.0,0.875,0.65625,0.115762,0.115762,0.540488,0.625,0.6875,0.625,0.375,1.0,2.166667,2.181818,3.8,0,16
turtle_soup,2025-06-02,08:30-12:00,11,11,11,0,4.980306,3.903771,0.090909,2.0,65.454545,-0.727273,-0.090909,-0.514362,-0.514362,0.423453,0.090909,0.545455,0.090909,0.909091,1.0,2.5,1.166667,1.0,0,11
turtle_soup,2025-06-02,14:00-15:45,3,3,3,0,1.707,1.315873,0.333333,2.0,60.0,0.0,0.333333,-0.129953,-0.129953,0.463287,0.333333,0.666667,0.333333,0.666667,1.0,3.0,2.5,2.0,1,3
turtle_soup,2025-06-03,00:00-08:00,12,12,12,0,9.166782,7.32495,0.166667,2.0,63.333333,-0.5,-0.583333,-1.442822,-1.442822,0.859489,0.166667,0.166667,0.166667,0.833333,1.0,6.1,1.0,1.5,2,12
turtle_soup,2025-06-03,08:30-12:00,7,7,7,0,3.949908,1.917385,0.142857,2.0,65.714286,-0.571429,-0.214286,-0.898336,-0.898336,0.684051,0.142857,0.428571,0.142857,0.857143,1.0,3.0,2.333333,7.0,2,7
turtle_soup,2025-06-03,14:00-15:45,3,3,3,0,2.264007,1.707536,0.333333,2.0,73.333333,0.0,0.333333,-0.077152,-0.077152,0.410486,0.333333,0.666667,0.333333,0.666667,1.0,4.0,2.0,3.0,0,3
turtle_soup,2025-06-04,00:00-08:00,21,21,21,0,8.054125,6.619445,0.333333,2.0,61.904762,0.0,0.333333,-0.687295,-0.687295,1.020629,0.333333,0.666667,0.333333,0.666667,1.0,3.857143,2.642857,3.142857,4,21
turtle_soup,2025-06-04,08:30-12:00,4,4,4,0,3.235428,2.739453,0.5,2.0,60.0,0.5,0.625,0.18408,0.18408,0.44092,0.5,0.75,0.5,0.5,1.0,11.0,3.666667,10.0,0,4
turtle_soup,2025-06-04,14:00-15:45,3,3,3,0,1.766187,1.48863,0.333333,2.0,60.0,0.0,0.333333,-0.354638,-0.354638,0.687972,0.333333,0.666667,0.333333,0.666667,1.0,2.0,3.0,6.0,0,3
turtle_soup,2025-06-05,00:00-08:00,22,22,22,0,23.889852,12.679964,0.272727,2.0,61.818182,-0.181818,0.022727,-0.944321,-0.944321,0.967048,0.272727,0.5,0.272727,0.727273,1.0,3.3125,3.181818,5.0,1,22
turtle_soup,2025-06-05,08:30-12:00,6,6,6,0,8.694656,2.648122,0.5,2.0,63.333333,0.5,0.25,-0.065354,-0.065354,0.315354,0.5,0.5,0.5,0.5,1.0,5.666667,5.0,7.0,0,6
turtle_soup,2025-06-05,14:00-15:45,1,1,1,0,0.096874,0.096874,0.0,2.0,80.0,-1.0,-1.0,-1.140648,-1.140648,0.140648,0.0,0.0,0.0,1.0,1.0,4.0,,,0,1
turtle_soup,2025-06-06,00:00-08:00,2,2,2,0,4.903686,4.903686,0.5,2.0,70.0,0.5,0.25,-0.190051,-0.190051,0.440051,0.5,0.5,0.5,0.5,1.0,2.0,6.0,11.0,0,2
turtle_soup,2025-06-06,08:30-12:00,4,4,4,0,0.283611,0.250912,0.0,2.0,60.0,-1.0,-1.0,-1.465364,-1.465364,0.465364,0.0,0.0,0.0,1.0,1.0,2.0,,,0,4
turtle_soup,2025-06-06,14:00-15:45,4,4,4,0,2.817142,2.80015,0.25,2.0,60.0,-0.25,-0.375,-0.907014,-0.907014,0.532014,0.25,0.25,0.25,0.75,1.0,2.333333,2.0,4.0,0,4
turtle_soup,2025-06-07,00:00-08:00,12,12,12,0,1.610333,1.21473,0.083333,2.0,60.0,-0.75,-0.541667,-1.476699,-1.476699,0.935033,0.083333,0.25,0.083333,0.916667,1.0,4.636364,4.0,7.0,0,12
turtle_soup,2025-06-07,08:30-12:00,1,1,1,0,1.429318,1.429318,0.0,2.0,60.0,-1.0,0.5,0.039905,0.039905,0.460095,0.0,1.0,0.0,1.0,1.0,9.0,5.0,,0,1
turtle_soup,2025-06-07,14:00-15:45,3,3,3,0,2.317642,1.863432,0.0,2.0,60.0,-1.0,-1.0,-1.770916,-1.770916,0.770916,0.0,0.0,0.0,1.0,1.0,3.333333,,,0,3
turtle_soup,2025-06-08,00:00-08:00,21,21,21,0,7.795421,5.800216,0.333333,2.0,65.714286,0.0,0.047619,-1.193428,-1.193428,1.241047,0.333333,0.47619,0.333333,0.666667,1.0,2.642857,5.1,7.0,3,21
turtle_soup,2025-06-08,08:30-12:00,4,4,4,0,0.840154,0.843785,0.0,2.0,65.0,-1.0,-1.0,-1.752206,-1.752206,0.752207,0.0,0.0,0.0,1.0,1.0,4.75,,,0,4
